Title,Date,Image,Project,Artist,Content,Link,Site,Time
[KK 10th Anniversary Live in Seoul - ENCORE],2025-02-14,media/myarticleimage/indiestreet_images_20250312/KK10thAnniversaryLiveinSeoulENCORE_2025-02-14.jpg,무신사개러지,정보없음,"[KK 10th Anniversary Live in Seoul - ENCORE]
일시: 2025년 2월 14일 금요일 오후 8시
장소: 무신사 개러지
가격: 전석 스탠딩 88,000원
관람 시간: 90분
예매: 인터파크 티켓
*예매오픈: 2024년 12월 27일 금요일 낮 12시",https://indistreet.com/live/6968,Indiestreet,
일라이저 우즈 (Elijah Woods) 내한공연⁠ Elijah Woods: Give Me The Sunlight in Seoul⁠,2025-02-14,media/myarticleimage/indiestreet_images_20250312/illaijeoujeuElijahWoodsnaehangongyeonElijahWoodsGiveMeTheSunlightinSeoul_2025-02-14.jpg,무신사개러지,정보없음,"일라이저 우즈 (Elijah Woods) 내한공연⁠
Elijah Woods: Give Me The Sunlight in Seoul⁠
⁠
⁠
▶ 일시: 2025년 8월 14일 (목) 오후 8시⁠
▶ 장소: 무신사 개러지⁠
▶ 관람등급: 만 12세 관람가⁠
▶ 티켓 가격: VIP 패키지 219,000원 / 스탠딩 99,000원⁠
⁠
▶ 스포티파이 선예매 : 2025년 2월 18일 (화) 낮 12시 ~ 14시 59분⁠
▶ 일반 예매: 2025년 2월 19일 (수) 낮 12시 ~⁠
⁠⁠
▶예매처: 인터파크 티켓 (1544-1555)⁠
▶주최/주관: (주)라이브네이션코리아⁠
⁠
⁠
📌ENGLISH⁠
⁠
Elijah Woods: Give Me The Sunlight in Seoul⁠
⁠
▶ Date: AUG 14, 2025 (THU) 8:00 PM⁠
▶ Location: musinsa garage⁠
▶ Age Limit: Ages 12 and above⁠
▶ Ticket Price: VIP Package ₩219,000 / Standing ₩99,000⁠
⁠
Limited to 4 tickets per ID⁠
⁠⁠
▶ Spotify pre-sale: Feb 18, 2025 (TUE) 12:00PM ~ 14:59PM⁠
▶ General on sale: Feb 19, 2025 (WED) 12:00PM ~⁠
⁠
▶ Ticketing: ⁠Interpark⁠ Ticket (1544-1555)⁠
▶ Promoter: Live Nation Korea⁠",https://indistreet.com/live/7077,Indiestreet,
막주금라이브 [Open Stage] ep.24,2025-02-14,media/myarticleimage/indiestreet_images_20250312/magjugeumlaibeuOpenStageep24_2025-02-14.jpg,Cafe PPnF,정보없음,"#막주금라이브
[O֑P֑E֑N֑ S֑T֑A֑G֑E֑]
⠀
2025년 2월 14일 Line Up 공개😎
#G=ONE @G.ONE_MF
#가빈 @GABEENNNNNNNNNNNNN
#샘슨 @SAMSON_D_ARTIST
⠀
📌 공연시간 : 2/14(금) 저녁 8시 시작🎵
⠀
📌 공연장소: cafe PPnF (서울시 종로구 성균관로 87)
⠀
📌입장료🎫
🍹1인 1음료 필수!
+
아티스트를 위한 ’ #후불감동제 ‘가 진행됩니다.
공연을 보시고 감동 받은 만큼 입금 주시면
각 아티스트에게 💯% 전달될 예정입니다.
⠀
📌 주차장🚗
주차 공간이 혼잡 하오니, 대중교통을 이용해주시기 바랍니다. 😭 🚊💕
⠀
📌 문의: 02)3676-2353
⠀
⠀
막주금라이브 [O֑P֑E֑N֑ S֑T֑A֑G֑E֑]는 무대를 찾고 있는 새로운 아티스트의 후원을 위해 운영 되오니 여러분들의 많은 응원 부탁 드립니다🙇
⠀
본 공연은 온,오프라인 동시 진행됩니다.
[📺YouTube] ’막주금라이브‘ 채널
#막주금라이브 [O֑P֑E֑N֑ S֑T֑A֑G֑E֑] 역시 (주)위드에이치씨(withHC), (주)더에이치컬쳐스 와 Cafe PPnF 가 함께 합니다.
⠀
Joy Together withHC -",https://indistreet.com/live/7060,Indiestreet,
2025년 2월 클럽빵 공연,2025-02-14,media/myarticleimage/indiestreet_images_20250312/2025nyeon2wolkeulleobppanggongyeon_2025-02-14.jpg,Club 빵,정보없음,2월중순 봄으로 가는길~ 탄핵을 넘어 새시대로 가는 길목 함께 해요~ #더멀리 #도빛 #길려빈 #영센 #하루살이프로젝트 #사양 #자오선 #웨이크업핀 #일요일은형용사 #무지개99 #스크린스 #포스트이너서클 #9B2 #안성현밴드 #폴리아모리 #파주 #급한노새 #덕 #덥 #박길수 #연영석 #클럽빵 #CLUBBBANG #INDIE #홍대라이브 #라이브클럽,https://indistreet.com/live/7081,Indiestreet,
Happy Valentine's day,2025-02-14,media/myarticleimage/indiestreet_images_20250312/HappyValentinesday_2025-02-14.jpg,Club FF,정보없음,".
Happy Valentine's day @FF
2025/02/14 (FRI) 7:00pm
Live Bands:
7:00pm #선앤메어 @SUN8MER
7:45pm #투모로우 @TOMORERAW_OFFICIAL
8:30pm #규도 @BAND_KYUDO
9:15pm #김영석밴드 @KIMYOUNGSEOK_BAND
10:05pm #적란운 @ZEOKRANUN_OFFICIAL
<ModernRock/IndieRock/IndiePop>
Cover : 35,000 won (Only Door)
**선착순 50분에게 발렌타인데이 선물을 드립니다.🎁**
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 티케팅 은 공연 시작 1시간 전이며 상황에 따라 달라질 수 있습니다.
.입장은 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵고 가방 이동될 수 있습니다.소지품등 자리맡기 끼어들기 금지입니다. )
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
.상황에 따라 다른 관람객을 위해 과도한 촬영 자리맡기( 삼각대 설치 등) 는 제재 될 수 있습니다.
.미성년자 관객분들은 10pm 퇴장 해 주셔야 합니다.
보호자(부모님) 동반시 공연끝까지 관람 가능하며
가족관계증명서 및 보호자 미성년자분 각각의 신분증 지참 해주셔야 합니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락",https://indistreet.com/live/7069,Indiestreet,
Rockers On Friday vol. 31,2025-02-14,media/myarticleimage/indiestreet_images_20250312/RockersOnFridayvol31_2025-02-14.jpg,Club Victim,정보없음,"Rockers On Friday vol. 31
The Worms
@THE__WORMS
The Redemptions
@BAND_THE_REDEMPTIONS
sigol
@SIGOL.OFFICIAL
sayang
@BAND_SAYANG
Fri(금)
Club VICTIM
OPEN 19:00
START 19:30
₩25,000
외부음식반입가능
외부주류반입금지
문의
DM or club_victim@GMAIL.COM",https://indistreet.com/live/7103,Indiestreet,
PUNK LODGE 2025,2025-03-15,media/myarticleimage/interpark_images_20250312/PUNKLODGE2025_20250312.jpg,홍대 롤링홀,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025.03.15(SAT)5PM
공지사항
출연: CRYING NUT, NO BRAIN, SWANKY DANK, GUMX, RIOT KIDZ

- 티켓 수령과 현장 판매는 공연 시작 1시간 30분 전부터 시작됩니다.
- 본 공연은 스탠딩 공연으로 공연 시작 30분 전부터 예매 시 지정한 번호 순서대로 입장이 진행됩니다.
- 입장이 시작된 후 본인 입장 번호가 지나면 번호는 무효가 되며, 입장 번호와 관계없이 가장 마지막에 입장합니다.
",https://tickets.interpark.com/goods/25001446,Interpark,260분(인터미션 60분 포함)
THE KIDZ ARE ALRIGHT FESTIVAL,2025-04-26,media/myarticleimage/interpark_images_20250312/THEKIDZAREALRIGHTFESTIVAL_20250312.jpg,웨스트브릿지 라이브홀,정보없음,"The RIOT KIDZ’ 10th anniversary show!
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025년 4월 26일 토요일 6PM
공지사항
출연: RIOT KIDZ, CRACK SHOT, ADIOS AUDIO, CRYSTAL TEA

- 티켓 수령과 현장 판매는 공연 시작 1시간 30분 전부터 시작됩니다.
- 본 공연은 스탠딩 공연으로 공연 시작 30분 전부터 예매 시 지정한 번호 순서대로 입장이 진행됩니다.
- 입장이 시작된 후 본인 입장 번호가 지나면 번호는 무효가 되며,입장 번호와 관계없이 가장 마지막에 입장합니다.
할인정보
현매: 66,000원 → 예매: 55,000원
",https://tickets.interpark.com/goods/25003363,Interpark,180분(인터미션 30분 포함)
CATCH THE YOUNG 부산 단독 콘서트：Blossom in Busan,2025-03-29,media/myarticleimage/interpark_images_20250312/CATCHTHEYOUNGbusandandogkonseoteuBlossominBusan_20250312.jpg,KT&G 상상마당 부산 라이브홀,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025년 3월 29일 토요일 18:00
",https://tickets.interpark.com/goods/25002628,Interpark,120분
구름닮은-라이브 VOL.7 OYSTER＆FRankly,2025-04-06,media/myarticleimage/interpark_images_20250312/guleumdalmeunlaibeuVOL7OYSTERFRankly_20250312.jpg,구름아래소극장,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025년 4월 6일(일) 오후 5시
공지사항
- 전석 지정 좌석제입니다.
- 티켓부스 오픈 : 공연 시작 1시간 전 (오후 4시)
- 객석 입장 : 공연 시작 30분 전 (오후 4시 30분)
- 공연 시작 후에는 입장이 제한될 수 있으니 여유있게 도착하시길 바랍니다.
",https://tickets.interpark.com/goods/25003256,Interpark,110분(인터미션 10분 포함)
2025 국카스텐 x 카디 〈SUDDENLY ROCK FESTA〉 - 안산,2025-03-29,media/myarticleimage/interpark_images_20250312/2025gugkaseutenxkadiSUDDENLYROCKFESTAansan_20250312.jpg,안산문화예술의전당 해돋이극장,정보없음,"어쩌다 페스티벌
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
-공연 : 2025년 3월 29일(토) 17시
할인정보
- 장애1-3급(동반 1인 포함) 10%
- 장애4-6급(본인에 한함) 10%
- 국가유공자(본인에 한함) 10%

※ 증빙서류 미지참 시 현장에서 차액 지불
",https://tickets.interpark.com/goods/25000714,Interpark,110분(인터미션 10분 포함)
KOHAI＆FRIENDS,2025-03-21,media/myarticleimage/interpark_images_20250312/KOHAIFRIENDS_20250312.jpg,무신사 개러지,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
공연일시: 2025년 3월 21일(금) 8:00 PM
입장시작: 7:30 PM
티켓 부스 오픈: 6:00 PM
공지사항
공연 관람 시 주의사항
- 플라스틱 통에 담긴 500ml 생수를 제외한 모든 외부 음료 및 음식, 폭죽, 뾰족한 물건, 전문 촬영 장비, 병, 캔, 레이저, 가연성 물질 및 기타 위험하다고 판단되는 모든 물건은 반입이 금지됩니다.
- 공연장 내 흡연(전자담배 포함)은 엄격하게 금지됩니다.
- 관객 간의 모든 트러블, 공연장 내외에서 담당자의 지시 및 주의에 따르지 않아 발생한 사고나 트러블 등, 주최자, 공연장, 아티스트, 아티스트 소속사, 레이블 등은 일절 책임지지 않습니다. 또한 협의 등 문제 해결에는 일절 관여하지 않습니다.
- 다른 관객분들의 관람에 지장을 주는 행동은 삼가주시기 바라며, 다른 관객의 공연 관람에 피해를 준다고 판단될 경우 진행요원의 제재를 받으실 수 있습니다.
- 가급적 소지품을 간소화해 주시기 바랍니다.

공연장 이용 시 주의 사항
- 공연장 내 관객용 주차장이 마련되어 있지 않으므로 대중 교통을 이용해 주시기 바랍니다.
- 귀중품 보관에 유의하시기 바랍니다. 본인의 부주의로 인한 분실, 도난 등은 주최/주관/공연장 측에서 책임을 지지 않습니다.
- 공연장 내부에 코인 락커가 준비 되어 있습니다. 이용을 원하시는 분들께서는 잔돈(500원 동전 2개)을 미리 준비해 주시기 바랍니다.
* 물품보관함의 열쇠를 분실하시는 경우 현금 3만원의 보증금이 청구됩니다.
- 본 공연장에서는 우천 시에 장우산을 보관할 시설이 별도로 구비되어 있지 않으므로, 가급적 소형 접이식 우산을 휴대해주시는 것을 추천합니다.
",https://tickets.interpark.com/goods/25003356,Interpark,130분
바이닐 스튜디오 ［3월의 음반 : 이문세 4집］ - 세종,2025-03-28,media/myarticleimage/interpark_images_20250312/bainilseutyudio3woluieumbanimunse4jibsejong_20250312.jpg,세종음악창작소 스튜디오,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025년 3월 28일(금) 19:00
공지사항
- 티켓에는 음료 1잔(막걸리/주스)과 간단한 다과가 포함되어 있으며, 추가 음료는 1잔당 3,000원의 현장 구매 가능합니다.
- 주류 수령 시 신분증 확인 필수입니다.
- 다회용기 이용 시 식음료 반입이 가능하나, 타인에게 불편을 줄 수 있는 식음료는 제한될 수 있습니다.
- 세종시 대중교통의 날과 연계하여 운영되오니, 가급적 대중교통을 이용을 권장드립니다.
",https://tickets.interpark.com/goods/25002384,Interpark,60분
〈G-STAGE Vol.4〉 아도이 콘서트 - 경기도 광주,2025-03-14,media/myarticleimage/interpark_images_20250312/GSTAGEVol4adoikonseoteugyeonggidogwangju_20250312.jpg,광주시문화예술의전당 맹사성홀,정보없음,"
캐스팅
아도이
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
3.14.(금) 19:30
공지사항
★ 2.18.(화) ~ 2.20.(목)은 광주시민 선예매 기간입니다. 해당 기간에 예매하신 분들께서는 반드시 '광주시민'임을 증명할 수 있는 서류를 지참하여야 합니다. (1인이 4매 예매 시 4개의 증빙자료를 증빙) 2.21.(금)부터 일반예매가 진행되오니 참고 부탁드립니다.
- 본 공연은 취학 아동 이상부터 관람 가능합니다. 연령 미달 시 입장이 불가하오니 참고 부탁드립니다.
- 광주시민, 청소년, 경로, 복지 등 할인을 적용 받으신 분들께서는 반드시 증빙서류를 지참하셔야 합니다. 미지참시 티켓 배부 불가, 차액 지불 등 불이익이 발생할 수 있음을 안내드립니다.
- 다자녀 할인은 다둥이 카드 소지자에 한해서만 가능합니다. 증빙을 위해 카드를 지참해주셔야 티켓을 배부 받을 수 있음을 안내드립니다.
- 남한산성아트홀은 주차 공간이 협소하오니 가급적 대중교통을 이용하시기 바랍니다.
- 티켓 수령은 공연 1시간 30분 전부터 가능합니다.
할인정보
- 조기예매 할인(~2.27 예매시) 20% 할인(1인 4매에 한함)
- 광주시민 선예매 30%(2.18.~20. 1인 4매에 한함)
- 광주시민 10%(본인에 한함)
- 광주시문화재단 카카오톡 플러스 친구 10%(본인에 한함)
- 청소년(8세~24세) 30%(본인에 한함)
- 다둥이 카드 소지자 30%(카드에 명시된 가족에 한함)
- 경로할인 50% (본인에 한함)
- 국가유공자, 장애인, 의사자의 유족 및 의상자 50% (본인에 한함)

*증빙자료 미지참시 현장차액지불
",https://tickets.interpark.com/goods/25002023,Interpark,70분
네미시스 라이브 콘서트 ‘hello march’,2025-03-22,media/myarticleimage/interpark_images_20250312/nemisiseulaibeukonseoteuhellomarch_20250312.jpg,웨스트브릿지 라이브홀,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
토요일 오후 6시
공지사항
지정석 1인 4매까지 예매 가능합니다.
단차석 E 열은 플로어 석과 단차가 거의 없습니다.
흴체어 석은 동반인 포함 예매 입니다.(전화 예매로 진행)
",https://tickets.interpark.com/goods/25002763,Interpark,120분
크리스피 단독콘서트 ‘Creespy’,2025-04-05,media/myarticleimage/interpark_images_20250312/keuliseupidandogkonseoteuCreespy_20250312.jpg,무신사 개러지,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
4월 5일(토) 오후 6시
",https://tickets.interpark.com/goods/25003584,Interpark,100분
영등포아트홀 기획공연 ［스탠딩에그］,2025-04-25,media/myarticleimage/interpark_images_20250312/yeongdeungpoateuholgihoeggongyeonseutaendingegeu_20250312.jpg,영등포아트홀,정보없음,"어슬렁 어슬렁 콘서트 #봄
캐스팅
스탠딩에그
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
- 공연: 4.25.(금) 19:30
- 러닝타임: 70분(인터미션 없음) 예정
",https://tickets.interpark.com/goods/25003130,Interpark,70분
시나 쓰는 앨리스 단독공연［비와 걷기］,2025-04-28,media/myarticleimage/interpark_images_20250312/sinasseuneunaelliseudandoggongyeonbiwageodgi_20250312.jpg,스페이스홍,정보없음,"미디어아트 X 밴드공연
캐스팅
시나 쓰는 앨리스
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025년 4월 28일 (월) 20시 (19시 30분 공연장 입장)
할인정보
- 현매가 3만원 → 예매가 2만 5천원
",https://tickets.interpark.com/goods/25001036,Interpark,70분
2025 MAPI 마피 콘서트：This is（　）Day,2025-03-14,media/myarticleimage/interpark_images_20250312/2025MAPImapikonseoteuThisisDay_20250312.jpg,온맘씨어터,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025년 03월 14일 금요일 20시
2025년 03월 15일 토요일 17시
",https://tickets.interpark.com/goods/25001461,Interpark,90분
2025 MAPI 마피 콘서트：This is（　）Day,2025-03-15,media/myarticleimage/interpark_images_20250312/2025MAPImapikonseoteuThisisDay_20250312.jpg,온맘씨어터,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025년 03월 14일 금요일 20시
2025년 03월 15일 토요일 17시
",https://tickets.interpark.com/goods/25001461,Interpark,90분
노들인디션 VOL.1 까치산 단독공연,2025-03-26,media/myarticleimage/interpark_images_20250312/nodeulindisyeonVOL1kkachisandandoggongyeon_20250312.jpg,노들섬 라이브하우스,정보없음,"초면 初面
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
- 공연: 3.26.(수) 19:00
공지사항
- 티켓 예매 시 예매페이지에 기재된 공연 안내사항에 동의한 것으로 간주하며, 본 내용은 변경될 수 있습니다.
- 공연 중 공식 사진·영상 촬영이 진행됩니다. 예매 및 공연장 입장 시 초상권 활용에 대해 동의한 것으로 간주되고 이후 홍보 자료로 활용될 시 관객의 모습이 노출될 수 있습니다.
",https://tickets.interpark.com/goods/25003028,Interpark,80분
2025 상상라이브연습실 부산 파이널 공연,2025-03-23,media/myarticleimage/interpark_images_20250312/2025sangsanglaibeuyeonseubsilbusanpaineolgongyeon_20250312.jpg,KT&G 상상마당 부산 라이브홀,정보없음,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2025년 3월 23일 일요일 15:00
할인정보
1. 2025 아티스트 멤버십 50% 할인
(티켓 수령시 신분증 지참 필수, 멤버 본인만 할인 가능)
2. 청소년 및 학생(대학생 포함) 30% 할인
(학생증/청소년증 지참 필수, 본인만 할인 가능)
",https://tickets.interpark.com/goods/25002472,Interpark,120분
DAY6 3RD WORLD TOUR〈FOREVER YOUNG〉in GWANGJU,2025-03-15,media/myarticleimage/yes24_images_20250312/DAY63RDWORLDTOURFOREVERYOUNGinGWANGJU_20250312.jpg,광주여대 유니버시아드 체육관,DAY6,기타 정보 없음,http://ticket.yes24.com/Special/52496,Yes24, --
DAY6 3RD WORLD TOUR〈FOREVER YOUNG〉in GWANGJU,2025-03-16,media/myarticleimage/yes24_images_20250312/DAY63RDWORLDTOURFOREVERYOUNGinGWANGJU_20250312.jpg,광주여대 유니버시아드 체육관,DAY6,기타 정보 없음,http://ticket.yes24.com/Special/52496,Yes24, --
THE PLAYER Season 1 〈Daybreak X LUCY〉,2025-03-22,media/myarticleimage/yes24_images_20250312/THEPLAYERSeason1DaybreakXLUCY_20250312.jpg,"LG아트센터 서울, LG SIGNATURE 홀",LUCY,"가격

R석 132,000원

공연시간 안내
2025년 3월 22일(토) ~ 3월 23일(일)
토 오후 6시 / 일 오후 5시
배송정보
현장 수령만 가능

유의사항
본 공연은 LG아트센터 서울 연동 공연으로 판매 진행됩니다.
공연정보
기획사 정보 주최: LG U+
주관: ㈜스프링이엔티
문의:02-579-0229
상품정보제공 고시
주최/기획 (주)스프링이엔티 소비자상담 02-579-0229
주연 관람등급 8세이상 (2018년생 출생자까지)
공연시간 총 120분 공연장소 LG아트센터 서울, LG SIGNATURE 홀",http://ticket.yes24.com/Perf/52412,Yes24, 총 120분
THE PLAYER Season 1 〈Daybreak X LUCY〉,2025-03-23,media/myarticleimage/yes24_images_20250312/THEPLAYERSeason1DaybreakXLUCY_20250312.jpg,"LG아트센터 서울, LG SIGNATURE 홀",LUCY,"가격

R석 132,000원

공연시간 안내
2025년 3월 22일(토) ~ 3월 23일(일)
토 오후 6시 / 일 오후 5시
배송정보
현장 수령만 가능

유의사항
본 공연은 LG아트센터 서울 연동 공연으로 판매 진행됩니다.
공연정보
기획사 정보 주최: LG U+
주관: ㈜스프링이엔티
문의:02-579-0229
상품정보제공 고시
주최/기획 (주)스프링이엔티 소비자상담 02-579-0229
주연 관람등급 8세이상 (2018년생 출생자까지)
공연시간 총 120분 공연장소 LG아트센터 서울, LG SIGNATURE 홀",http://ticket.yes24.com/Perf/52412,Yes24, 총 120분
2025 이승철 콘서트 <오케스트락2> 의정부공연,2025-04-19,media/myarticleimage/ticketlink_images_20250312/2025iseungcheolkonseoteuokeseuteulag2uijeongbugongyeon_20250312.jpg,의정부 예술의전당 대극장,이승철,"120분 (인터미션: 20분)

8세이상

가격

FS석 198,000원
VIP석 187,000원
R석 165,000원
가격정보 더보기

상세정보
공연시간 정보
2025년 04월 19일(토)
16시
공지사항
* 티켓오픈 : 2025년 01월 24일(금) 14시
* 예매마감 : 공연 시작 4시간 전
* 취소마감 : 공연 전일 17시
   ※ 관람등급 : 8세 이상
  ※ 러닝타임 : 약120분 (인터미션 20분)
  ※ 예매 매수 제한 : 회차당 1인 10매 예매 가능 (한 개의 ID로 10매 까지 예매 가능)
  ※ 일괄배송일 : 2025년  04월 01일(화)    
  ※ 결제 수단 중 ‘무통장 입금’으로 예매한 경우 예매 당일 23:59까지 입금하셔야 예매가 취소되지 않습니다.
      - 무통장 입금 기한: 예매 당일 23:59까지 (미 입금 시 취소)
  ※ 예매자는 본 페이지의 모든 내용을 숙지/동의한 것으로 간주합니다.
      - 티켓 예매 및 수령, 관람연령, 주차 및 교통상황 등에 따른 안내 미숙지는 관람자 본인에게 책임이 있으며, 
        해당 사유로 인한 예매 티켓의 변경, 취소, 환불은 불가합니다.
      - 반드시 예매처 상단의 알립니다 및 할인정보 내 유의사항을 확인하시고 예매 부탁드립니다.
      - 공연 시점 정부의 공연장 방역 수칙에 따라 현장 및 객석 운영사항이 변동될 수 있습니다. 
        관람일 전 본 상세페이지를 다시 한번 확인하시기 바랍니다.
 ※ 티켓분실 및 미지참시 재발권 및 입장 절대 불가하오니 티켓보관에 유의하시기 바랍니다.
 ※ 8세 이상 초등학생이 관람 할 경우, 현장에서 나이 확인이 가능한 증빙서류를 지참하시기 바랍니다.
    - 8세미만 예매자는 보호자 동반여부와 상관없이 입장이 불가합니다.                 
할인정보
   - 장애인 중증(1-3급/동반1인까지) 20% 할인
   - 장애인 경증(4-6급/본인만) 20% 할인
   - 국가유공자(본인만) 20% 할인
       * 본 할인 예매 시 현장수령만 가능합니다.
      * 복지카드나 증빙서류 미지참시 차액 지불 및 관람에 제한 받으실 수 있습니다. (당일 취소 / 환불 불가)
      * 휠체어석은 기획사 고객센터 전화예매를 통해서만 가능합니다.
         (기획사 고객센터: ☎1522-2061 / 운영시간:  평일 오전 9시 ~ 오후 6시)
작품 상세정보

 기획사 및 제작사 정보
주최 : 엘에스씨 주식회사, (주)타입커뮤니케이션, (재)의정부문화재단
주관 : (주)타입커뮤니케이션, ㈜전공이엔티
문의 : 1522-2061",https://www.ticketlink.co.kr/product/54364,Ticketlink,120분 (인터미션: 20분)
2025 이승철 콘서트 <오케스트락2> 대전공연,2025-06-07,media/myarticleimage/ticketlink_images_20250312/2025iseungcheolkonseoteuokeseuteulag2daejeongongyeon_20250312.jpg,충남대학교 정심화홀,이승철,"120분 (인터미션: 20분)

8세이상

가격

FS석 198,000원
VIP석 187,000원
R석 165,000원
가격정보 더보기

상세정보
공연시간 정보
2025년 06월 07일(토)
16시
공지사항
* 티켓오픈 : 2025년 02월 28일(금) 15시
* 예매마감 : 공연 시작 2시간 전까지
* 취소마감 : 공연 전일 17시

※ 관람등급 : 8세 이상
※ 러닝타임 : 약120분 (인터미션 20분)
※ 예매 매수 제한 : 회차당 1인 10매 예매 가능 (한 개의 ID로 10매 까지 예매 가능)
※ 일괄배송일 : 2025. 5. 19(월)    
※ 결제 수단 중 ‘무통장 입금’으로 예매한 경우 예매 당일 23:59까지 입금하셔야 예매가 취소되지 않습니다.
    - 무통장 입금 기한: 예매 당일 23:59까지 (미 입금 시 취소)
※ 예매자는 본 페이지의 모든 내용을 숙지/동의한 것으로 간주합니다.
   - 티켓 예매 및 수령, 관람연령, 주차 및 교통상황 등에 따른 안내 미숙지는 관람자 본인에게 책임이 있으며, 
      해당 사유로 인한 예매 티켓의 변경, 취소, 환불은 불가합니다.
    - 반드시 예매처 상단의 알립니다 및 할인정보 내 유의사항을 확인하시고 예매 부탁드립니다.
    - 공연 시점 정부의 공연장 방역 수칙에 따라 현장 및 객석 운영사항이 변동될 수 있습니다. 
      관람일 전 본 상세페이지를 다시 한번 확인하시기 바랍니다.
※ 티켓분실 및 미지참시 재발권 및 입장 절대 불가하오니 티켓보관에 유의하시기 바랍니다.
※ 8세 이상 초등학생이 관람 할 경우, 현장에서 나이 확인이 가능한 증빙서류를 지참하시기 바랍니다.
   - 8세미만 예매자는 보호자 동반여부와 상관없이 입장이 불가합니다.     
 할인정보
- 장애인 중증(1-3급/동반1인까지) 20% 할인
- 장애인 경증(4-6급/본인만) 20% 할인
- 국가유공자(본인만) 20% 할인

* 본 할인 예매 시 현장수령만 가능합니다.
* 복지카드나 증빙서류 미지참시 차액 지불 및 관람에 제한 받으실 수 있습니다. (당일 취소 / 환불 불가)
* 휠체어석은 기획사 고객센터 전화예매를 통해서만 가능합니다.
 (기획사 고객센터: ☎1522-2061 / 운영시간:평일 오전 9시 ~ 오후 6시)
작품 상세정보
 기획사 및 제작사 정보
주최 : 엘에스씨 주식회사, (주)타입커뮤니케이션
주관 : (주)타입커뮤니케이션, ㈜전공이엔티
문의 : 1522-2061",https://www.ticketlink.co.kr/product/54975,Ticketlink,120분 (인터미션: 20분)
