Title,Date,Image,Project,Artist,Content,Link,Site,Time
야야 페스티벌 2024,2024-11-30,media/myarticleimage/indiestreet_images_20241113\yayapeseutibeol2024_2024-11-30.jpg,정보없음,"갓오브유니버스, 더티라콘, 머티리얼즈파운드, 미닝리스, 시나몬잼, 에이스커츠, 엘레강스타투스토어, 코커핸즈","야야 페스티벌이 돌아왔습니다!
점점 추워지는 날씨를 뜨거운 열기로 날려보아요!",https://indistreet.com/live/6843,Indiestreet,
막주금라이브 Vol.35 [김훨],2024-11-29,media/myarticleimage/indiestreet_images_20241113\magjugeumlaibeuVol35gimhwol_2024-11-29.jpg,Cafe PPnF,김훨,"#막주금라이브 Vol.35 [ #김훨 ]
푸른 심연과도 같이, 깊이 있는 매력적인 목소리로 노래하는 싱어송라이터 '김훨' @KIMHWOL
자연의 색과 공기, 분위기가 고요하고 차분해지며, 쓸쓸하면서도 내면의 평온함으로 사색에 잠기는 11월의 마지막 주 금요일
11월 막주금라이브는 약 5년만에 찾아온 깊은 목소리로 심연을 노래하는 ’김훨‘ 과 함께 합니다.😎
⠀
📣 공연시간: 11/29(금) 저녁 8시
☕ 공연장소: cafe PPnF
(서울 종로구 성균관로 87, 효천아트센터 內 LF)
🏁 티켓오픈: 11/1(금) 오후 6시 (네이버 예매)
🎫 티켓: 25,000원 (1 Free Drink 포함)
⠀
📌 <예매관련 공지>
본 공연장은 지정 좌석이 아닌, 입장 선착순 자율 좌석제 입니다.
관객 입장은 공연 시작 1시간 전(오후 7시)부터 가능합니다.
공연이 시작된 이후에는 지정된 시간 외 입장이 제한됩니다.
사전에 협의되지 않은, 전문장비를 동원한 사진 촬영, 영상 녹화 및 음원 녹취는 절대 불가합니다.
취소 및 환불은 예매처 규정을 참고하여 주십시오.
주차공간이 혼잡하오니, 대중교통을 이용해주시기 바랍니다.
🔗 예매링크: 프로필 링크 참고!
📞 문의: 02)3676-2353 (주)위드에이치씨
⠀
막주금라이브는 (주)위드에이치씨(withHC),
(주)더에이치컬쳐스 와 Cafe PPnF 가 함께 합니다.
⠀
Joy Together withHC -",https://indistreet.com/live/6845,Indiestreet,
𝒌𝒂𝒏𝒆𝒌𝒐𝒂𝒚𝒂𝒏𝒐 𝑳𝒊𝒗𝒆 𝒊𝒏 𝑺𝒆𝒐𝒖𝒍,2024-11-28,media/myarticleimage/indiestreet_images_20241113\_2024-11-28.jpg,무신사개러지,Kaneko Ayano,"✷ 𝑨𝑷𝑭 𝑪𝑶𝑵𝑪𝑬𝑹𝑻𝑺 𝑷𝑹𝑬𝑺𝑬𝑵𝑻𝑺 ✷
지난 6월, 아시안 팝 페스티벌에서 믿기지 않을 정도로 압도적인 라이브를 들려주며 모든 관객의 마음을 사로잡았던 카네코 아야노의 첫 번째 내한 단독 공연이 열립니다.
𝒌𝒂𝒏𝒆𝒌𝒐𝒂𝒚𝒂𝒏𝒐 𝑳𝒊𝒗𝒆 𝒊𝒏 𝑺𝒆𝒐𝒖𝒍
➺ 공연일시 : 2024년 11월 28일 (목) 오후8시
➺ 장소 : 홍대 무신사 개러지 (서울특별시 마포구 잔다리로 32 (서문빌딩) B1F)
🎫 𝗧𝗜𝗖𝗞𝗘𝗧
➺ 티켓 가격 : 예매 88,000원
➺ 티켓 오픈 일시 : 10월 17일 (목) 오후2시
➺ 예매처 : 인터파크 티켓
➺ 문의처 : asianpopfestivalkr@GMAIL.COM
⋯ kanekoayano ⋯
힘과 부드러움을 겸비한 유일무이한 매력을 지닌 목소리, 뛰어난 무대 장악력으로 큰 사랑을 받는 일본의 싱어송라이터 카네코 아야노는 때로는 밴드로, 때로는 홀로 통기타와 노래로 공연을 한다.
도쿄 단독공연으로 10,000석 규모의 부도칸을 몇 차례 매진시키고, 2023년 후지 록 페스티벌에서는 화이트 스테이지의 서브헤드라이너를 맡아 압도적인 퍼포먼스를 선보이며 꽉 찬 관객들의 열광적인 환호를 일으켰다.
올해 8월 도쿄 히비야 야외음악당에서 열린 단독 공연을 계기로 하야시 히로토시 (기타), takuyaiizuka (베이스), Hikari Sakashita (드럼)와 함께, 4인조 밴드 ‘kanekoayano’로서의 활동을 시작한 것으로 알려졌다.
───────────
【 𝑨𝑷𝑭 𝑪𝑶𝑵𝑪𝑬𝑹𝑻𝑺 𝑷𝑹𝑬𝑺𝑬𝑵𝑻𝑺 】
••➤ 아시안 팝 페스티벌을 주관하는 APF 컴퍼니가 준비한 'APF Concerts PRESENTS' 시리즈를 시작합니다. APF Concerts PRESENTS는 아팝페를 통해 소개했던 음악가들과 많은 국내 음악 팬들이 만나고 싶어하는 새로운 아시아 음악가들을 만날 수 있는 시리즈 공연입니다. 아팝페에서 느꼈던 흥분을 새롭게 이어갈 수 있는 공연들을 꾸준히 준비할 예정이니 많은 관심 부탁드립니다.
────── ✷ ──────
#KANEKOAYANO #아팝페 #아팝페콘서트프리젠트 #APFCONCERTSPRESENTS",https://indistreet.com/live/6794,Indiestreet,
GAL'S PANIC!!,2024-11-24,media/myarticleimage/indiestreet_images_20241113\GALSPANIC_2024-11-24.jpg,프리즘홀,"ALLiCA, 셰이디, 워킹애프터유, 피싱걸스","Galaxy's Panic!!
서기 2024년 록의 낭만이 죽어버린 도시, 서울.
화려한 네온사인으로 빛나고 있는 이면에 서울은 깊이 침묵하고 있었다.
'사일런스'로 칭해지는 무리들은 록음악을 세상에서 완전히 없애고자 했고 성공을 목전에 두고 있었다.
사람들은 더 이상 기타의 강렬한 리프나 드럼과 베이스의 박동을 듣지 못했다.
록음악을 갈망하던 지구인들은 점차 생기를 잃고 삶의 노예가 되어갔다.
암흑의 시기... 한줄기 빛이 있으리니...
록 음악이 멸망한 지구를 되살리기 위해 네 팀의 밴드들이 뭉쳤다.
워킹애프터유, 피싱걸스, 셰이디. 일본에서 온 아리카까지!!
지구상 록의 운명은 그들에 달렸다! 로크 ON!!
출연진: ALLiCA (from Tokyo), Walking After U, FISHINGIRLS, SHADY
일 시: 2024년 11월 24일 (일) 오후 6시
장 소: 프리즘홀 서울시 마포구 양화로 12길 6, 부광빌딩 지층
입장료: 예매 35,000원 현매 40,000원
예매처: 네이버 예매",https://indistreet.com/live/6826,Indiestreet,
제 1회 악기 마이너 갤러리 페스티벌,2024-11-24,media/myarticleimage/indiestreet_images_20241113\je1hoeaggimaineogaelleolipeseutibeol_2024-11-24.jpg,Club Victim,머디클립,"11월 24일 일요일 오후 6시
제 1회 악기 마이너 갤러리 페스티벌
아이포비
ipobyofficial
¡취급주의!
@BANDFRAGILE
머디클립
@MUDDYCLIP
브랫 보이즈
@BRATBOYZ_
Ticket 10,000",https://indistreet.com/live/6819,Indiestreet,
2024 SIMF 제주대구부산서울 인디교류전 서울공연,2024-11-24,media/myarticleimage/indiestreet_images_20241113\2024SIMFjejudaegubusanseoulindigyolyujeonseoulgongyeon_2024-11-24.jpg,생기스튜디오,"단편선 순간들, 모스힐, 전찬준","[2024 SIMF 제주대구부산서울 인디교류전 서울공연 안내]
서울과 지역 음악씬의 교류와 네트워크를 통해 인디음악 생태계의 다양성과 지속가능성을 보전하기 위한 서울인디뮤직페스타 인디교류전의 마지막 무대, 서울 공연 안내입니다.
11/24(일) 오후 5시 생기스튜디오에서 열리는 이번 공연은 무료 공연으로 진행되며, 사전 예약 80명으로 한정됩니다. 예약 인원은 1인당 본인 포함 2인까지 가능하며, 신청은 https://forms.gle/npwqVevTDBeWjX5Y8(프로필 링크 참고)에서 가능합니다.
2024년 인디교류전의 마지막을 장식할 이번 공연에 음악 팬 여러분을 초대합니다. 함께 해 주세요!!
2024 SIMF 제주대구부산서울 인디교류전 서울 공연 안내
일시: 2024.11.24.(일) 17:00
장소: 생기스튜디오(서울 마포구 와우산로 137, 5층)
출연: 전찬준(제주) 모스힐(부산) 단편선 순간들(서울)
전석 무료 입장(사전 신청 80명 한정)
예약 링크: https://forms.gle/npwqVevTDBeWjX5Y8(프로필 링크 참고)
#서울인디뮤직페스타
#서울인디뮤직페스타제주대구부산서울교류전
#인디교류전
#생기스튜디오 @SENGGISTUDIO
#전찬준 @JEONCHANJUN_
#모스힐 @MOSSHILL_THEBAND
#단편선순간들 @DANPYUNSUN.MOMENTS.ENS",https://indistreet.com/live/6857,Indiestreet,
n@di <11월 해질녘콘서트 - 겨울에 보내는 편지>,2024-11-24,media/myarticleimage/indiestreet_images_20241113\ndi11wolhaejilnyeokkonseoteugyeoulebonaeneunpyeonji_2024-11-24.jpg,북두칠성도서관 아트훌,나디,"11월 해질녘 콘서트 - 싱어송라이터 나디 <겨울에 보내는 편지>
2022년 싱글 앨범 ’편지‘로 데뷔해 현재까지 활발히 활동을 이어나가고 있는 나디!
깨끗하고 청아한 목소리로 청량감을 더해주는 보컬과 함께,
때로는 무심함을 끼얹은 듯한 감성으로 추운 겨울날 사람들의 마음을 울리는
싱어송라이터 '나디(n@DI)' 의 <겨울에 보내는 편지> 공연을
북두칠성도서관에서 즐겨보아요 :)
공연일시 : 11. 24(일) 오후 5시
공연장소 : 북두칠성도서관
공연관람료 : 무료
관람연령 : 중학생 이상
예약기간 : 11. 13(수) 오전 10시 ~ 11. 23(토) 오후 6시
예약정원 : 선착순 100명
예약방법 : '북두칠성도서관' 카카오톡 1:1 채팅
**예약기간 이전에 보낸 메시지는 예약에서 제외되오니 신청방법을 자세히 살펴보시고 예약 부탁드립니다.
*본 공연은 비지정 좌석 공연이며, 관객 입장은 현장 선착순 입장입니다.
상황에 따라 입석 관람이 될 수 있습니다.
*성인의 경우 반드시 개별 신청 부탁드립니다.
(대리 신청 불가, 각각 본인 카톡으로만 신청가능, 카톡 없을 시 전화문의/070-8693-0897)
문의는 카카오톡 채널 [북두칠성도서관] 으로 해 주시면 빠르게 답변 받으실 수 있습니다.",https://indistreet.com/live/6870,Indiestreet,
PRETENDER,2024-11-23,media/myarticleimage/indiestreet_images_20241113\PRETENDER_2024-11-23.jpg,Club FF,"극동아시아타이거즈, 오아!, 캔트비블루",".
PRETENDER @FF
2024/11/23 (SAT) 8:30PM
Live Bands:
8:30pm #오아! @OAH_OFFICIAL
9:20pm #캔트비블루 @CANT_BEBLUE
10:10pm #극동아시아타이거즈 @FAR_EAST_ASIAN_TIGERS
<IndieRock/PunkRock/Alternative/IndiePop>
Cover : 35,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.소지품등 자리맡기 끼어들기 금지입니다. )
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
.상황에 따라 다른 관람객을 위해 과도한 촬영( 삼각대 설치 등) 은 제재 될 수 있습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락",https://indistreet.com/live/6863,Indiestreet,
OVGD LIVE : 서울전자음악단 부산단독공연,2024-11-23,media/myarticleimage/indiestreet_images_20241113\OVGDLIVEseouljeonjaeumagdanbusandandoggongyeon_2024-11-23.jpg,오방가르드,서울전자음악단,"OVGD LIVE : 서울전자음악단 부산BUSAN 단독공연
사이키델릭 록을 기반으로
탄탄한 연주와 화려한 사운드를 선보이는
서울전자음악단이 다시 한번 오방가르드를 찾습니다.
일시Date : 2024. 11. 23 토Sat
입장Door Open 19:00 / 공연시작Start 20:00
장소Venue 오방가르드 @OVANTGARDE
(부산시 남구 용소로 7번길 15-1, 지하 1층)
공지 Notice
예매폼 제출 후 24시간 내에 입금 바랍니다
입금 후 확약 메일을 보내 드립니다.
매진 시 별도의 현장판매가 없습니다.
당일 선착순 입장입니다",https://indistreet.com/live/6846,Indiestreet,
GIRLS INVENTED PUNK ROCK NOT ENGLAND,2024-11-23,media/myarticleimage/indiestreet_images_20241113\GIRLSINVENTEDPUNKROCKNOTENGLAND_2024-11-23.jpg,채널1969,"ALLiCA, 님버스, 럼킥스, 원투쓰리포-다!, 향우회","소녀들이 펑크 록을 발명했다!!
[GIRLS INVENTED PUNK ROCK NOT ENGLAND]
'Sonic Youth'의 킴 고든이 입었던 티셔츠의 문구에서 영감을 받은 본 공연은,
펑크 록의 태생과 발전에 기여한 여성 아티스트들에서 출발한다.
패티 스미스와 비비안 웨스트우드를 시작으로, 조안 제트, 비브 알버틴, 수지수, 데비 해리 등 수많은 여성 뮤지션들이 펑크 록의 역사에 큰 발자취를 남겼다. 이들은 저항 정신과 자유, 평등이라는 명백한 명제를 바탕으로 음악과 스타일을 통해 사회에 강력한 메시지를 전달했다.
패티 스미스는 1975년 앨범 Horses로 펑크 록의 기초를 다졌으며, 시적인 가사와 강렬한 퍼포먼스는 많은 후배 아티스트들에게 영감을 주었다.
비비안 웨스트우드는 펑크 패션의 아이콘으로, 금기에 맞선 파격적인 디자인으로 초기 펑크 록의 시각적 정체성을 확립했다.
조안 제트는 The Runaways와 Joan Jett & the Blackhearts의 리더로서, <Bad Reputation>과 <I Love Rock 'n' Roll> 같은 히트곡을 통해 펑크 록과 하드 록의 경계를 허물었고, 비브 알버틴은 The Slits의 멤버로서, 펑크 록의 실험적이고 혁신적인 면모를 보여주었다. 수지수는 Siouxsie and the Banshees의 리더로서, 독특한 보컬 스타일과 무대 매너로 펑크와 고딕 록의 경계를 넓혔다.
데비 해리는 Blondie의 보컬리스트로서, 펑크 록과 뉴웨이브를 결합한 음악으로 대중화를 이끌었다.
이번 공연은 이러한 펑크의 역사와 정신을 계승하는 여성 록커들이 포함된 밴드들로 구성되었다. 이들의 아우성을 통해 펑크 록의 진정한 의미를 느껴보자.
출연진: ALLiCA (from Tokyo), RUMKICKS, the 1234-dah!, 향우회, NIMBUS
일 시: 2024년 11월 23일 (토) 오후7시
장 소: 채널1969
입장료: 예매 25,000원 현매 30,000원
ALLiCA 아리카
일본 인디계의 초신성!!
22년 결성 후, 열도를 누비며 연간 120회 이상의 라이브라는 전무후무한 기록을 세우고 있는 ALLiCA는 보컬 카이, 기타에 코타, 베이스에 카츠, 세션 드러머로 세이치로 구성된 밴드이다.
카이 한 번 들으면 잊을 수 없는 목소리와 밴드 전체의 공격적인 라이브 퍼포먼스가 화제를 모으고 있다. 일본의 인디씬의 견인차 역할을 톡톡히 하고 있다.
RUMKICKS 럼킥스
2018년 결성 , 홍대 중심으로 활동하는 3인조 펑크밴드. 빠르고 신나는 노래를 주로한다.
the 1234-dah! 더 원투쓰리포 다!
Maximum love!게러지 펑크밴드 the 1234-dah!
향우회 SOCIALCLUB HYANGWU
약자와 소수자에게 가해지는 폭력에 맞서, 삶을 향한 애정으로 소리지르며 노래한다. 날 선 사운드와 노골적일만큼 솔직한 가사로 당신은 혼자가 아니며 우리가 함께 분노할 것이라 외친다.
NIMBUS 님버스
직설과 은유의 메타포로 점철된 님버스는 그런지 록에 기반을 두고 있다. 입자가 날카로운 디스토션 사운드와 중독성 있는 훅, 고성과 읊조림의 변주는 감정의 소용돌이를 일으킨다.",https://indistreet.com/live/6825,Indiestreet,
[eill BLUE ROSE TOUR 2024 in SEOUL],2024-11-23,media/myarticleimage/indiestreet_images_20241113\eillBLUEROSETOUR2024inSEOUL_2024-11-23.jpg,무신사개러지,eill,"📢 eill 내한공연
[eill BLUE ROSE TOUR 2024 in SEOUL]
'여름을 향한 터널, 이별의 출구'의 OST로 국내 팬들의 귀를 사로잡았던 일본 싱어송라이터 eill(@_EILL_)
2024 eill BLUE ROSE TOUR의 마지막을 한국에서 장식합니다.
• 공연 일시 : 2024.11.23(토)~24(일) 오후 7시
• 공연 장소 : 무신사 개러지 / musinsa garage
• 티켓 가격 : 전석 스탠딩 88,000원
• 예매처 : 인터파크 티켓 단독[interpark ticket](@MUZ_PACE_ENT 프로필 링크)
✨️추후 공지사항은 @MUZ_PACE_ENT에서 확인 하실 수 있습니다!
@_EILL_ @EILL_INFO @MUZ_PACE_ENT",https://indistreet.com/live/6633,Indiestreet,
TAi-DAi PUNK NIGHT (BUSAN),2024-11-22,media/myarticleimage/indiestreet_images_20241113\TAiDAiPUNKNIGHTBUSAN_2024-11-22.jpg,오방가르드,"88balaz, bbbbomb, 드링킹소년소녀합창단, 소음발광, 신도시","TAi-DAi PUNK NIGHT
(English below)
국경을 넘어 펑크에 대한 애정으로 모인 4팀이
부산-대구 미니투어를 진행합니다.
타이베이와 대구의 펑크의 진수를 보고싶은 당신!
뜨거운 펑크의 밤으로 초대합니다!
-일정&장소-
부산 : 2024.11.22(금) 8시 @OVANTGARDE
-출연팀-
🇰🇷드링킹소년소녀합창단 @DRINKING_BOYS_AND_GIRLS_CHOIR
🇰🇷신도시 @BAND_SINDOSI
🇹🇼88Balaz @88BALAZ
🇹🇼Bbbomb @BBBOMBBAND
🇰🇷소음발광 @SOUMBALGWANG_OFFICIAL (only Busan)
-문의-
banddbgc@GMAIL.COM
TAi-DAi PUNK NIGHT
Four bands united internationally by their love for punk will have a mini-tour of Busan and Daegu! Come and enjoy two nights celebrating the essence of Taipei and Daegu punk.
-Date and Venue-
Busan: 2024.11.22 (Fri) 8pm @OVANTGARDE
Daegu: 2024.11.23 (Sat) 7pm @CLUBHEAVY
-Lineup-
🇰🇷@DRINKING_BOYS_AND_GIRLS_CHOIR
🇰🇷@BAND_SINDOSI
🇹🇼@88BALAZ
🇹🇼@BBBOMBBAND
🇰🇷@SOUMBALGWANG_OFFICIAL (only Busan)
🇰🇷@BAND_DAYDREAMERS_OFFICIAL (only Daegu)
-Contact-
banddbgc@GMAIL.COM",https://indistreet.com/live/6792,Indiestreet,
보리스 그레벤시코프 내한공연,2024-11-22,media/myarticleimage/indiestreet_images_20241113\boliseugeulebensikopeunaehangongyeon_2024-11-22.jpg,무신사개러지,보리스 그레벤시코프,"전설적인 록 밴드 아크바리움(Aquarium)의 리더 보리스 그레벤시코프 (BG, Boris Grebenshikov) 내한공연
*공연은 아크바리움의 멤버들과 함께 합니다.
공연정보
일시 : 2024년 11월 22일 금요일 오후 7시 30분
장소 : 홍대 무신사 개러지
가격 : VIP 200,000원 스탠딩 88,000원",https://indistreet.com/live/6708,Indiestreet,
8eyes BullShot,2024-11-22,media/myarticleimage/indiestreet_images_20241113\8eyesBullShot_2024-11-22.jpg,베이비돌,"ALLiCA, 머스탱 샐리, 몽키갱워, 스트릿건즈","「8eyes BullShot」
일본 인디계의 초신성 ALLiCA와 한국의 걸출한 세 밴드가 뭉쳤다!
한국의 로커빌리 전설 스트릿건즈와 블루스의 여제 머스탱 샐리, 홍대 인디씬의 슈퍼 멤버들로 구성된 스카펑크 밴드 몽키갱워 까지!!
각자의 개성과 열정이 어우러진 본 공연을 놓치지 마시라!!
출연진: ALLiCA (from Tokyo), Streetguns, Monkey Gang War, Mustang Sally
일 시: 2024년 11월 22일 (금) 오후 7시
장 소: 베이비돌
주 소: 서울시 서대문구 연세로7안길 26 지하1층",https://indistreet.com/live/6831,Indiestreet,
2024년 11월 클럽빵 공연,2024-11-17,media/myarticleimage/indiestreet_images_20241113\2024nyeon11wolkeulleobppanggongyeon_2024-11-17.jpg,Club 빵,"류수환, 스위머스, 오희정, 제인과 산호초",,https://indistreet.com/live/6855,Indiestreet,
𝗞𝗛𝗨𝗡𝗗𝗜 𝗣𝗔𝗡𝗗𝗔 𝗠𝗢𝗗𝗠 𝗖𝗢𝗡𝗖𝗘𝗥𝗧,2024-11-17,media/myarticleimage/indiestreet_images_20241113\_2024-11-17.jpg,무신사개러지,쿤디판다,"𝗞𝗛𝗨𝗡𝗗𝗜 𝗣𝗔𝗡𝗗𝗔 𝗠𝗢𝗗𝗠 𝗖𝗢𝗡𝗖𝗘𝗥𝗧
세 번째 정규 앨범 [MODM 2 : The Bento Knight]으로 돌아온 쿤디판다.
정상급 아티스트들과 함께한 이번 앨범을 밴드 셋부터 DJ 셋으로 감상할 수 있는 단독 콘서트가 오는 11월 17일 오후 7시, 무신사 개러지에서 진행됩니다.
ㅤ
ㅤ
𝗞𝗛𝗨𝗡𝗗𝗜 𝗣𝗔𝗡𝗗𝗔 𝗠𝗢𝗗𝗠 𝗖𝗢𝗡𝗖𝗘𝗥𝗧
▪DATE : 2024.11.17 / 7PM
▪VENUE : MUSINSA GARAGE
▪TICKET
OPEN : 2024.10.16 / 7PM
PRICE : 66,000 KRW
BOOKING : @INTERPARKTICKET
𝐎𝐂𝐎𝐓
@CLEANLAWNCHEF @THE.BACKLASH @OCOT.OFFICIAL
#OCOT #KHUNDIPANDA #쿤디판다",https://indistreet.com/live/6793,Indiestreet,
delrocknalrock ; 들락날락,2024-11-17,media/myarticleimage/indiestreet_images_20241113\delrocknalrockdeullagnallag_2024-11-17.jpg,라디오가가,"aromatic, 방향족, 블란체달몬드, 소소한","가을 단풍처럼 다채로운 음악의 세계로 여러분을 초대합니다!
안녕하세요, 블란체달몬드 X 방향족 X 소소한 입니다 ✨
11월 17일 일요일, 합정 라디오가가에서 블란체달몬드(@BANDBLANCHEDALMOND), 방향족(@AROMATIC_KR), 소소한(@S0_S0H4N.BAND)이 준비한 연합공연 ‘들락날락’이 진행됩니다! 🎸
‘들락날락’은 음악의 다양한 장르를 넘나드는 세 밴드의 개성과 역동성을 담은 공연입니다. 각 밴드 공연의 문이 열릴 때마다 새로운 세계로 빠져드는 특별한 경험을 절대 놓치지 마세요!",https://indistreet.com/live/6827,Indiestreet,
BEST OF YOU,2024-11-16,media/myarticleimage/indiestreet_images_20241113\BESTOFYOU_2024-11-16.jpg,Club FF,"ABTB, Red C, 라이엇키즈, 피싱걸스",".
BEST OF YOU@FF
2024/11/16 (SAT) 8:20PM
Live Bands
8:20pm #레드씨 @REDCOFFICIAL
9:00pm #ABTB @BANDABTB
9:45pm #라이엇키즈 @RIOTKIDZ_OFFICIAL
10:30pm #피싱걸스 @FISHINGIRLS_
<Alternative/HardRock/IndieRock/PunkRock>
Cover : 30,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.소지품등 자리맡기 끼어들기 금지입니다. )
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
.상황에 따라 다른 관람객을 위해 과도한 촬영( 삼각대 설치 등) 은 제재 될 수 있습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락",https://indistreet.com/live/6865,Indiestreet,
𝗶𝗻𝗱𝗶𝗴𝗼 𝗹𝗮 𝗘𝗻𝗱 𝗟𝗶𝘃𝗲 𝗶𝗻 𝗦𝗲𝗼𝘂𝗹,2024-11-16,media/myarticleimage/indiestreet_images_20241113\_2024-11-16.jpg,무신사개러지,"Indigo la End, 짙은","𝗶𝗻𝗱𝗶𝗴𝗼 𝗹𝗮 𝗘𝗻𝗱 𝗟𝗶𝘃𝗲 𝗶𝗻 𝗦𝗲𝗼𝘂𝗹
🗓️공연일시: 2024년 11월 16일 (토) 오후 7시
📍장소: 홍대 무신사 개러지 / 서울특별시 마포구 잔다리로 32 (서문빌딩) B1F
🔹티켓 가격: 예매 99,000원
🔹티켓 오픈 일시: 8월 13일 (화) 12:00
🔹예매처: 인터파크 http://ticket.interpark.com/
🔹문의처: hipsquare@NAVER.COM
▫️公演日：2024年11月16日 (土)
▫️会場：ソウル・弘大 musinsa garage
▫️時間：開場 18:00 / 開演 19:00
▫️出演：indigo la End
▫️料金：前売 99,000won
▫️チケット発売日：8月13日 (火) 12:00~
🔻http://ticket.interpark.com/
▫️お問い合わせ：hipsquare@NAVER.COM
인디고 지평선을 닮은 일본 밴드 -
인디고 라 엔드의 첫 단독 내한 공연
특유의 음악 색깔을 지닌 밴드 인디고 라 엔드가 인천펜타포트락페스티벌에 이어 오는 11월 첫 단독 공연으로 한국 팬들을 찾을 예정입니다.
노을이 지고 짙은 쪽빛이 내려앉은 하늘처럼 몽환적이고 감성적인 이들의 음악을 가을에도 즐길 수 있게 되었습니다.
인디고 라 엔드는 2010년 카와타니 에논을 주축으로 결성되어 몇차례 멤버 구성의 변화에도 흔들림없이 자신들만의 음악 세계를 구축해나가고 있습니다. 기타 선율과 함께 전개되는 보컬, 여기에 절묘하게 조화를 이루는 리듬 섹션, 그리고 세심하게 틈을 채우는 코러스까지. 세밀하게 전개되는 인디고 라 엔드 음악의 절묘함의 미학은 무대에서 밀도있게 표현됩니다.
일본에서 다양한 형태로 음악 세계를 펼치고 있기도 한 보컬 카와타니 에논에게 인디고 라 엔드는 그의 음악적 출발점과도 같습니다. 독보적인 음악으로 팬층을 형성해가고 있는 이 밴드의 매력을 무대에서 꼭 확인해보시길 바랍니다.
#𝗶𝗻𝗱𝗶𝗴𝗼𝗹𝗮𝗘𝗻𝗱 #인디고라엔드",https://indistreet.com/live/6641,Indiestreet,
"홍우주 창립 10주년 축하 공연 ""The Glory""",2024-11-16,media/myarticleimage/indiestreet_images_20241113\hongujuchanglib10junyeonchughagongyeonTheGlory_2024-11-16.jpg,Club 빵,"갤럭시 익스프레스, 김목인, 야마가타 트윅스터, 이서영","11/16 홍우주 창립 10주년 축하 공연 ""The Glory"" 안내
오는 11월 16일 토요일 18시, 빵에서는 홍대앞 문화예술생태계를 위해 애써온 홍우주사회적협동조합의 창립 10주년을 축하하는 공연 ’The Glory'가 열립니다.
자연을 노래하는 싱어송라이터 이서영, 포크와 팝, 재즈를 넘나들며 사람냄새나는 노래를 만들고 부르는 싱어송라이터 김목인, 홍대앞에서 시작해서 우주로 뻗어나갈 문화예술 사회적 협동조합의 작명자이자 유일무이한 소셜 엔터테이너 야마가타 트윅스터, 탈진 록큰롤 안드로메다행 초특급 급행열차 갤럭시 익스프레스까지, 홍우주의 10살을 축하하는 특별한 무대가 준비되어 있습니다.
한국 인디음악의 성지 홍대앞을 지켜온 홍우주와 홍우주의 조합원, 친구들이 함께 만드는 축하공연에 여러분을 초대합니다. 함께 즐겨주세요!!!
홍우주 10주년 축하공연 'The Glory'
⁃ 일시: 11/16(토) 18:00
⁃ 장소: 라이브클럽 빵
⁃ 출연: 이서영, 김목인, 야마가타 트윅스터, 갤럭시 익스프레스
⁃ 티켓 예매: @HCULTURECOOP 프로필 링크 참고
⁃ 공연 문의: 홍우주사회적협동조합 인스타 @HCULTURECOOP 혹은 이메일 hculturecoop@GMAIL.COM
#홍우주사회적협동조합
#홍우주창립10주년기념행사
#퍼지고스미는홍대앞
#홍우주창립10주년축하공연
#라이브클럽빵 @CLUBBBANG
#이서영 @LEESYOUNG.KR
#김목인 @KIMMOKIN_OFFICIAL
#야마가타트윅스터 @HAHNVAD
#갤럭시익스프레스 @GALAXY_EXPRESS_OFFICIAL",https://indistreet.com/live/6856,Indiestreet,
