Artist,Name,Text
플러터,아티스트명,Flutter (플러터)
플러터,유형,그룹 (남성)
플러터,데뷔,2023
플러터,국적,대한민국
플러터,장르,"인디, 락/메탈"
플러터,멤버,"보컬, 기타:
기류
일렉기타:
박상현
드럼:
온세계
베이스:
김우현
피아노:
남태경
"
플러터,음반,"앨범명: 흘러가는, 발매일: 2024.02.15, 유형: 싱글, 곡: ['흘러가는']
앨범명: 욕심, 발매일: 2023.11.28, 유형: 싱글, 곡: ['욕심']
앨범명: Shadow, 발매일: 2023.09.15, 유형: 싱글, 곡: ['Shadow']
"
플러터,인기곡,흘러가는Shadow욕심
플러터,아티스트소개,"Flutter (플러터)는 대한민국의 남성 인디 록/메탈 밴드로, 2023년에 데뷔하였습니다. 보컬과 기타를 맡고 있는 기류를 중심으로, 박상현(일렉기타), 온세계(드럼), 김우현(베이스), 남태경(피아노)으로 구성된 이 밴드는 강렬한 음악과 독특한 사운드로 주목받고 있습니다."
플러터,디스코그래피,"싱글:
흘러가는, 욕심, Shadow
"
피싱걸스,아티스트명,피싱걸스
피싱걸스,밴드 이름,피싱걸스 / FISHINGIRLS
피싱걸스,결성,2011년
피싱걸스,장르,인디 음악락펑크
피싱걸스,데뷔일,2013년 6월 28일
피싱걸스,데뷔,2013년 EP <꺼져짜져 뿌잉뿌잉>
피싱걸스,소속사,내츄럴리뮤직
피싱걸스,멤버,"이름: 비엔나핑거, 본명: 이수진, 역할: 보컬, 기타, 취미: ['독서', '음주가무'], 특징: ['피싱걸스의 유일한 원년 멤버이자 창시자', ""예명은 손가락이 짧고 통통해서 친구가 '비엔나 소시지' 같다고 하여 지은 이름"", ""피싱걸스 이전에는 '원래그런시스템'이라는 밴드의 베이시스트로 활동"", '작사, 작곡을 도맡아 하고 있으며, 다양한 일 경험']
이름: 유유, 본명: 박유진, 역할: 드럼, 취미: ['운동', '음악 감상', '종이접기'], 특징: ['2019년 11월 영입', ""예명은 '유노윤호'와 본명 '유진'을 합쳐서 나온 이름"", '피싱걸스의 DM으로 직접 섭외됨', '강원도 출신으로, 드럼 강사로 활동 중']
이름: 송쁘띠, 본명: 송나은, 역할: 베이스, 특징: ['양다양다 탈퇴 이후 세션 베이시스트로 활동하다가 정식 합류', '기존 활동하던 밴드 러블레스와 함께 활동 중', '팀 내 최단신이지만 큰 의미는 없음', ""별명은 '노잼도사'""]
"
피싱걸스,탈퇴 멤버,"이름: 김혜령, 역할: 기타
이름: 김고은, 역할: 드럼
이름: 임현주, 역할: 베이스
이름: 아리엘, 본명: 이성은, 역할: 기타
이름: 오구구, 본명: 오훈정, 역할: 드럼
이름: 양다양다, 본명: 양다예, 역할: 베이스
"
피싱걸스,음반,2013년 EP <꺼져짜져 뿌잉뿌잉>정규 1집 <Fishing Queen> (2019년)EP <Funiverse> (2020년)
피싱걸스,앨범,꺼져짜져 뿌잉뿌잉 (2013)Fishing Queen (2019)Funiverse (2020)
피싱걸스,인기곡,꺼져짜져 뿌잉뿌잉Fishing Queen응 니얼굴
피싱걸스,아티스트소개,"피싱걸스는 모든 멤버가 여성으로 구성된 자체 결성 밴드로, 국내 밴드씬에서 드문 케이스입니다.밴드명은 '관객이나 낚자'는 의미로 지어진 이름입니다.2011년 청주에서 활동을 시작해 2013년 첫 EP를 발매했으나, 멤버 교체와 공백기를 겪었습니다.2019년에 정규 1집 <Fishing Queen>을 발매하고, 팬미팅과 팬사인회를 개최했습니다.수많은 락 페스티벌에 초청되고 단독 콘서트를 성공적으로 마쳤습니다.음악의 장르에 얽매이지 않고 '즐거우면 된다'는 마인드를 가진 펑크 밴드입니다."
피싱걸스,여담,"피싱걸스라는 이름 덕분에 낚시TV에 섭외된 적이 있습니다.비엔나핑거는 크라잉넛의 한경록의 팬이었으며, 경록절에서 공연을 하며 염원을 이루었습니다.유유는 강원도 출신으로, 밥 대신 감자를 먹는다는 멤버들의 농담을 받기도 합니다.송쁘띠의 베이스 기타 이름은 '기모띠'입니다."
피싱걸스,디스코그래피,꺼져짜져 뿌잉뿌잉 (2013년 EP)Fishing Queen (2019년 정규 앨범)Funiverse (2020년 EP)
피싱걸스,수상내역,2012년 그린플러그드 페스티벌 밴드오브브라더스 경연 우승2019년 대한민국 문화예술 명인대상 올해의 봉사 부문 대상
피에타,아티스트명,PIETA
피에타,멤버,"이름: 윤석민, 포지션: 보컬/리듬기타, 생년: 1990, 특이사항: 특이한 음색의 소유자
이름: 한승찬, 포지션: 리드기타, 생년: 1990, 생일: 2월 7일, 특이사항: 前쏜애플 기타리스트, 쏜애플 정규 2집 이상기후의 기타 레코딩 담당, Gibson사의 Les Paul을 선호
이름: 김남훈, 포지션: 드럼, 생년: 1990, 생일: 2월 19일
"
피에타,전멤버,"이름: 최정민, 포지션: 베이스, 탈퇴사유: 개인사정, 탈퇴시기: 2022년 7월
"
피에타,객원멤버,"이름: 이셈, 포지션: 베이스, 특이사항: 반디(밴드)의 베이시스트, 잘생긴 외모
"
피에타,유형,밴드
피에타,장르,얼터너티브 록사이키델릭 록
피에타,국적,한국
피에타,데뷔일,2016년 3월 22일
피에타,음반,"앨범명: SAVE ME, 발매일: 2016년 3월 22일, 타입: EP, 트랙리스트: ['GRAVITY', 'FIRE', 'SURRENDER', 'SAVE ME', 'ANGLE']
앨범명: ISLAND, 발매일: 2017년 2월 28일, 타입: EP, 트랙리스트: ['B_SIDE', 'ISLAND', 'DREAMER', 'RIVER', 'FLU']
앨범명: THE BLIND, 발매일: 2016년 8월 29일, 타입: 싱글, 트랙리스트: ['THE BLIND']
앨범명: 밀항, 발매일: 2019년 5월 17일, 타입: 정규, 트랙리스트: ['Off', '표류', 'Fiction', '이방인', '난파선', 'Dive', 'Sunset', '데미안', 'Equal', 'Home']
앨범명: 동정에 대하여, 발매일: 2023년 3월 17일, 타입: 정규, 트랙리스트: ['잠들기 전', '기도', '동정에 대하여', '불가능', '긴 숨', '선', '뼈와 살', '멍', '낮은', '나의 종말']
"
피에타,앨범,SAVE MEISLANDTHE BLIND밀항동정에 대하여
피에타,아티스트소개,"PIETA는 2016년 3월 22일 데뷔한 대한민국의 3인조 인디밴드로, 얼터너티브 록과 사이키델릭 록 장르를 주로 연주합니다."
피에타,디스코그래피,"앨범명: SAVE ME, 발매일: 2016년 3월 22일, 트랙리스트: ['GRAVITY', 'FIRE', 'SURRENDER', 'SAVE ME', 'ANGLE']
앨범명: ISLAND, 발매일: 2017년 2월 28일, 트랙리스트: ['B_SIDE', 'ISLAND', 'DREAMER', 'RIVER', 'FLU']
앨범명: THE BLIND, 발매일: 2016년 8월 29일, 트랙리스트: ['THE BLIND']
앨범명: 밀항, 발매일: 2019년 5월 17일, 트랙리스트: ['Off', '표류', 'Fiction', '이방인', '난파선', 'Dive', 'Sunset', '데미안', 'Equal', 'Home']
앨범명: 동정에 대하여, 발매일: 2023년 3월 17일, 트랙리스트: ['잠들기 전', '기도', '동정에 대하여', '불가능', '긴 숨', '선', '뼈와 살', '멍', '낮은', '나의 종말']
"
피카,아티스트명,피카(Pika)
피카,유형,솔로 (여성)
피카,국적,대한민국
피카,장르,인디일렉트로닉
피카,본명,하제인 (Jane Ha)
피카,학력,"Amherst College, Amherst, MA 졸업"
피카,데뷔일,2007
피카,소속그룹,로로스
피카,앨범,"Pika's Metamorphosis:
'발매일': '2010.09.16', '유형': 'EP(미니)', '트랙리스트': 'Dandelion', 'Robot Dreams', '(Hidden Track) Goodbye, Black Bean DooDoo', 'Space Note', 'Furi Kuri'

"
피카,인기곡,DandelionRobot DreamsSpace Note
피카,아티스트소개,"피카(Pika)는 밴드 로로스의 첼로와 건반을 맡았던 하제인의 솔로 프로젝트이다. 2007년부터 솔로 활동을 시작하였으며, 2010년에는 첫 번째 EP 'Pika's Metamorphosis'를 발매했다. 피카라는 이름은 그녀가 사랑하는 작가 헤르만 헤세의 동화 캐릭터에서 따왔다. 그녀의 음악은 일렉트로니카를 기본으로 하지만 동화처럼 순수하고 따스한 감성을 담고 있다."
피카,여담,"피카는 로로스 활동을 병행하며, 거리음악을 다큐로 담은 영상 작업물 '라비아쇼'에도 참여하였다.로로스가 멤버들의 군입대로 휴지기를 가진 후 본격적인 솔로 데뷔작을 구상하게 되었다.피카라는 이름은 헤르만 헤세의 동화 캐릭터에서 영감을 받았다."
피카,디스코그래피,"앨범명: Pika's Metamorphosis, 발매일: 2010.09.16, 유형: EP, 트랙리스트: ['Dandelion', 'Robot Dreams', '(Hidden Track) Goodbye, Black Bean DooDoo', 'Space Note', 'Furi Kuri']
"
피카,수상내역,"년도: 2009, 상: 제 6회 한국대중음악상 신인상, 내용: 로로스
"
하예지,아티스트명,하예지
하예지,본명,하예지
하예지,생년월일,1996년 4월 28일 (28세)
하예지,국적,대한민국
하예지,출신지,부산광역시
하예지,직업,싱어송라이터
하예지,MBTI,ENFP-T
하예지,데뷔,2020년 9월 21일
하예지,데뷔,디지털 싱글 Primrose Hill
하예지,장르,인디음악발라드포크블루스
하예지,가족,반려견 카야
하예지,인스타그램,@singer_hahahayeji
하예지,유튜브,하이!예지
하예지,사운드클라우드,하예지
하예지,앨범,"앨범명: Primrose Hill, 발매일: 2020년 9월 21일, 트랙리스트: ['Primrose Hill']
앨범명: 신기루, 발매일: 2021년 2월 23일, 트랙리스트: ['신기루']
앨범명: 숨, 발매일: 2022년 4월 22일, 트랙리스트: ['숨', 'Blind', '신기루(Feat. Severus)']
앨범명: 섬, 발매일: 2023년 2월 17일, 트랙리스트: ['섬', '섬(Inst.)']
"
하예지,뮤직비디오,"곡명: Primrose Hill, 발매일: 2020년 9월 30일, 영상 감독: 송명훈, 배우: 하은오
곡명: 섬, 발매일: 2023년 2월 17일, 영상 감독: J00NaeFilm, 배우: 하예지
"
하예지,아티스트소개,몽환적인 사운드로 우울과 공감을 노래하는 싱어송라이터 하예지입니다. 보통 공연을 할 때 피아노를 치며 노래를 부릅니다. 피아노 외의 사운드는 미디를 사용합니다.
하예지,여담,"그림도 잘 그립니다. 섬과 신기루의 데모곡 커버 그림을 본인이 그렸습니다.특기는 작사/작곡입니다. 곡을 만들 때 한 번에 완성하기보다는 조금 만들고 나중에 다시 만드는 경우가 많습니다.취미는 게임이며, 플레이스테이션을 즐겨합니다. 언차티드 시리즈, GTA5, 엘든링을 플레이했습니다.음식을 가리지 않고 다 좋아합니다. 최애 맛집은 서울대입구역 앞의 카도야 라멘이며, 그 중에 미소라멘을 좋아합니다.부산 사투리를 사용합니다. 부산에서 올라온 지 오래 돼서 사투리가 기억나지 않는다고 하지만, 사투리 억양이 남아 있습니다.중학생 때부터 아르바이트를 해서 음악 장비를 샀습니다.부모님께서 음악을 반대하셨으나, 고3 때부터 어머니의 허락으로 입시학원에 다닐 수 있었습니다.좋아하는 색은 에메랄드 블루와 연보라색입니다.초록우산 어린이재단에 후원하고 있으며, 2022년 9월 20일이 3주년입니다."
하지,아티스트명,하지(HAZI)
하지,유형,그룹 (혼성)
하지,데뷔,2023
하지,국적,대한민국
하지,장르,락/메탈
하지,아티스트소개,"여름에 이른다는 뜻을 지닌 하지, 아지랑이가 일 만큼 뜨겁게 타오르기도, 장마철 날씨처럼 눅눅하기도 한 여름날을 노래한다. 청춘의 우울, 불안과 결핍, 가끔은 사랑과 같은 감정을 슈게이징과 그런지의 거칠고 원초적이며 복잡한 사운드에서 빌려 와 표현한다."
하지,인기곡,"곡명: Lovehate, 앨범: Lovehate, 발매일: 2024.03.02
곡명: she said, 앨범: she said, 발매일: 2023.12.22
곡명: 거인, 앨범: 거인, 발매일: 2023.12.22
"
하지,앨범,"앨범명: Lovehate, 발매일: 2024.03.02, 종류: 싱글
앨범명: she said, 발매일: 2023.12.22, 종류: 싱글
앨범명: 거인, 발매일: 2023.12.22, 종류: 싱글
"
하퍼스,아티스트명,하퍼스
하퍼스,장르,"록, 인디 음악"
하퍼스,멤버,"이름: 김경수, 포지션: 보컬, 기타, 작곡
이름: 현성용, 포지션: 리더, 업라이트 베이스, 코러스
이름: 이광혁, 포지션: 드럼, 코러스
"
하퍼스,소속사,루츠 레코드
하퍼스,결성,2013년 8월 24일
하퍼스,아티스트소개,"부산 출신의 로커빌리 밴드 '하퍼스'는 2013년 결성 이후 현재까지 멤버 교체 없이 활동 중입니다. 밴드 이름은 'Grasshopper'에서 유래했으며, 그들의 음악은 부산과 그들의 삶에 대한 이야기를 담고 있습니다. 보컬 김경수는 호주에서 로커빌리 음악에 매료되어 하퍼스를 결성했습니다. 매년 5월 'Happy Hoppers Day' 파티를 열어 팬들과 함께합니다."
하퍼스,음반,"정규:
Journey, Be Good...
Single&EP:
발매일: 2015-06-22, 제목: Rock And Roll Station
발매일: 2015-12-17, 제목: Rockabilly Night
발매일: 2016-08-11, 제목: 살랑살랑
발매일: 2019-10-31, 제목: Side B
발매일: 2020-07-28, 제목: Surfing Cowboy
발매일: 2020-08-18, 제목: 시선
발매일: 2020-09-22, 제목: 스근하게
발매일: 2020-10-27, 제목: Driving By Myself
"
하퍼스,여담,"2017년 7월 15일, 모 펍에서 나무위키를 언급했습니다.밴드 이름은 '춤추는 사람'을 의미하는 'Hopper'에서 따왔습니다.김경수는 호주에서 로커빌리 음악에 매료되어 밴드를 결성하게 되었습니다."
한이,아티스트명,한이
한이,유형,솔로 (여성)
한이,데뷔,2018
한이,국적,대한민국
한이,장르,인디포크/어쿠스틱
한이,아티스트소개,차분한 목소리와 진실되고 정직한 이야기로 노래하는 싱어송라이터 한이.
한이,음반,"앨범명: 초보음주, 발매일: 2018.07.11, 형태: 싱글
앨범명: staring is rude, 발매일: 2023.01.16, 형태: 싱글
앨범명: 라떼에게 아아가, 발매일: 2023.03.21, 형태: 싱글
앨범명: We Didn't Have Much Time (To Worry), 발매일: 2024.02.16, 형태: 싱글
"
한이,인기곡,초보음주staring is rudeWe Didn't Have Much Time (To Worry)라떼에게 아아가
한이,디스코그래피,"곡명: 초보음주, 앨범명: 초보음주
곡명: staring is rude, 앨범명: staring is rude
곡명: We Didn't Have Much Time (To Worry), 앨범명: We Didn't Have Much Time (To Worry)
곡명: 라떼에게 아아가, 앨범명: 라떼에게 아아가
"
한이,여담,한이는 자신의 곡을 통해 차분하고 정직한 이야기를 전달하는 것을 목표로 하고 있습니다. 그녀의 곡들은 일상 속 작은 이야기들을 담고 있어 많은 이들에게 공감을 불러일으킵니다.
해리빅버튼,아티스트명,해리빅버튼 (HarryBigButton)
해리빅버튼,멤버,이성수 (보컬/기타)
해리빅버튼,소속사,정보 없음
해리빅버튼,유형,밴드
해리빅버튼,장르,하드록
해리빅버튼,국적,대한민국
해리빅버튼,결성,2011년
해리빅버튼,앨범,"제목: Hard'N'Loud, 종류: EP, 발매일: 2011년, 트랙리스트: ['Fxxx You Very Much', 'Angry Face', 'Stand For You']
제목: King's Life, 종류: 정규 1집, 발매일: 2012년, 트랙리스트: ['Angry Face', 'Stand For You', ""King's Life"", 'TV SHOW', 'Fxxx You Very Much', 'The Road', 'Desire', 'Everything is fine except money', '어항 속의 고래']
제목: Control, 종류: 싱글, 발매일: 2013년, 트랙리스트: ['Control']
제목: Perfect Storm, 종류: EP, 발매일: 2014년, 트랙리스트: ['Trust Game', ""Coffee, Cigarettes and Rock'N'Roll"", 'Control(studio ver.)', 'Circle Pit', 'Perfect Storm']
제목: Social Network, 종류: 싱글, 발매일: 2015년, 트랙리스트: ['Social Network', 'Social Network(radio edit)']
제목: Man of Spirit, 종류: 싱글, 발매일: 2015년, 트랙리스트: ['Man of Spirit']
제목: 들국화30, 종류: 컴필레이션, 발매일: 2015년, 트랙리스트: ['행진']
제목: Snowball Project vol.1, 종류: 싱글, 발매일: 2016년, 트랙리스트: ['Make My Day']
제목: 광화문거리, 종류: 싱글, 발매일: 2016년, 트랙리스트: ['광화문거리']
제목: Man of Spirit, 종류: 정규 2집, 발매일: 2017년, 트랙리스트: ['Man of Spirit', 'SOS. (Save Our Souls)', 'Contamination', 'Drifter', 'Social Network', 'Fun is Fun and Done is Done', 'Trust Game (album ver.)', 'Circle Pit (album ver.)', ""Coffee, Cigarettes and Rock'N'Roll (album ver.)"", 'Control (Vintage ver.)', 'Perfect Storm (album ver.)']
제목: Wild East Blues, 종류: 싱글, 발매일: 2019년, 트랙리스트: ['Wild East Blues']
제목: Dirty Harry, 종류: 정규 3집, 발매일: 2020년, 트랙리스트: ['Dirty Harry', 'Scarface', 'Mad Max 2', 'Dawn Of The Dead', 'Reality Bites']
제목: Thelma & Louise, 종류: 싱글, 발매일: 2022년, 트랙리스트: ['Thelma & Louise']
제목: Big Fish, 종류: 정규 3집, 발매일: 2023년, 트랙리스트: ['Dirty Harry', 'Scarface', 'Mad Max 2', 'Dawn Of The Dead', 'Reality Bites', 'Thelma & Louise', 'Only Lovers Left Alive(Band ver.)', 'Planet Of The Apes', 'Titane', 'Big Fish']
"
해리빅버튼,아티스트소개,"해리빅버튼(HarryBigButton)은 크래쉬, 스푼 출신의 기타리스트 이성수가 주축이 되어 결성된 대한민국의 3인조 하드록 밴드이다. 2011년 결성되어 이태원과 홍대 클럽을 통해 조금씩 인지도를 만들어가던 중 2012년 KBS2 탑밴드2 출연을 통해 일반 대중들에게도 알려지게 되었다. 이성수를 제외한 모든 멤버들이 상당히 자주 교체되었으나, 밴드는 꾸준히 활동을 이어가고 있다."
해리빅버튼,여담,해리빅버튼이라는 이름은 오래되고 큰 버튼이 달려있는 카스테레오를 지칭하는 영국 속어에서 유래했다.탑밴드2에서 가장 주목받는 밴드 중 하나로 많은 관심과 응원을 받았다.결성 초기에는 이태원과 홍대의 클럽을 중심으로 활동하며 인지도를 쌓았다.
해리빅버튼,디스코그래피,EP Hard'N'Loud (2011)정규 1집 King's Life (2012)싱글 Control (2013)EP Perfect Storm (2014)싱글 Social Network (2015)싱글 Man of Spirit (2015)컴필레이션 들국화30 (2015)싱글 Snowball Project vol.1 (2016)싱글 광화문거리 (2016)정규 2집 Man of Spirit (2017)싱글 Wild East Blues (2019)정규 3집 Dirty Harry (2020)싱글 Thelma & Louise (2022)정규 3집 Big Fish (2023)
해머링,아티스트명,Hammering
해머링,멤버,"이름: 유비, 포지션: 보컬, 참여기간: 2020년 5월 ~ 현재
이름: 염명섭, 포지션: 기타
이름: 류진아, 포지션: 베이스
이름: 김용훈, 포지션: 드럼
"
해머링,전 멤버,"이름: 김기찬, 포지션: 보컬, 참여기간: 2005년 ~ 2019년 12월
"
해머링,소속사,No Mercy Company
해머링,유형,밴드
해머링,장르,그루브 메탈
해머링,국적,한국
해머링,결성,2005년
해머링,앨범,"타이틀: Hammering, 형식: EP, 발매일: 2013년 7월 15일, 비고: 밴드 스스로는 '흑역사'로 생각하는 음반
타이틀: Breach Of Trust, 형식: 정규앨범, 발매일: 2015년 8월 27일, 비고: 디럭스 버전으로 일본에서 발매
타이틀: LIBERA ME, 형식: 정규앨범, 발매일: 2021년 8월 09일, 비고: 미얀마 민주화운동과 코로나 확산 등 사회적 주제
"
해머링,싱글,"타이틀: 304(Black Sea), 발매일: 2018년 6월 20일, 비고: 세월호 사건에 대한 곡
타이틀: The Shining, 발매일: 2019년 9월 6일, 비고: 스탠리 큐브릭의 영화 '더 샤이닝'에 영감을 얻음
타이틀: OMEGA, 발매일: 2024년 1월 10일
"
해머링,아티스트소개,"Hammering은 인천을 거점으로 활동을 시작한 한국의 그루브 메탈 밴드이다. 2005년 결성되었으며, 창단 초기에는 김기찬(보컬)과 김용훈(드럼)이 시작한 밴드로, 염명섭(기타)과 유진아(베이스)가 합류하면서 프로페셔널 밴드로서의 진용을 갖추었다. 2013년 펜타포트 락 페스티벌의 부대 행사인 '슈퍼루키' 프로그램에서 은상을 수상하고 같은 해에 EP [Hammering]을 발매하였다. 이후 첫 정규 앨범 [Breach of Trust]를 2015년에 발매하였고, 2021년에는 정규 2집 [LIBERA ME]를 발표하였다. 다양한 페스티벌과 공연에 참여하면서 활동을 이어가고 있다."
해머링,여담,"2013년 발매된 EP [Hammering]은 스튜디오 라이브 형식으로 녹음되어 밴드 스스로 '흑역사'로 생각하는 음반이다.2019년까지 인천 펜타포트 락 페스티벌에 4회 참여했다.밴드의 프론트맨이었던 김기찬은 일신상의 이유로 탈퇴하였고, 유비가 2대 보컬로 합류하였다.2023년 기타리스트 염명섭은 인디 레이블 '노머시 컴퍼니'를 런칭하였다."
해머링,디스코그래피,"형식: EP, 목록: '타이틀': 'Hammering', '발매일': '2013년 7월 15일', '비고': ""밴드 스스로는 '흑역사'로 생각하는 음반""

형식: 정규앨범, 목록: '타이틀': 'Breach Of Trust', '발매일': '2015년 8월 27일', '비고': '디럭스 버전으로 일본에서 발매'
 '타이틀': 'LIBERA ME', '발매일': '2021년 8월 09일', '비고': '미얀마 민주화운동과 코로나 확산 등 사회적 주제'

형식: 싱글, 목록: '타이틀': '304(Black Sea)', '발매일': '2018년 6월 20일', '비고': '세월호 사건에 대한 곡'
 '타이틀': 'The Shining', '발매일': '2019년 9월 6일', '비고': ""스탠리 큐브릭의 영화 '더 샤이닝'에 영감을 얻음""
 '타이틀': 'OMEGA', '발매일': '2024년 1월 10일'

"
해머링,수상내역,"수상명: 펜타포트 락 페스티벌 슈퍼루키 프로그램 은상, 연도: 2013년
"
해서웨이,아티스트명,해서웨이
해서웨이,멤버,"이름: 강키위, 본명: 강영훈, 역할: 기타, 리드보컬, MBTI: INFJ (이전에는 ENFP), 출생연도: 1997년, 별명: 강거위, 추가정보: 초등학생들에게 기타를 가르침, 최고심의 팬
이름: 이특민, 본명: 이승민, 역할: 베이스, 보컬, MBTI: INFP, 추가정보: 활동명 '특민'의 의미는 특별한 승민, 별명 '특구'
이름: 최세요, 본명: 최형우, 역할: 드럼, MBTI: INTP, 출생연도: 1993년, 추가정보: '카페 몰입' 운영, 팬들 사이에서 '몰사장님'으로 불림
"
해서웨이,소속사,독립
해서웨이,유형,3인조 음악 그룹
해서웨이,장르,인디 록인디 팝
해서웨이,국적,한국
해서웨이,결성,2020년
해서웨이,데뷔일,2020년 11월 18일
해서웨이,음반,"정규:
제목: Essential, 발매일: 2023년 6월 14일, 트랙리스트: ['Eclipse', '파도', '1392010', '샛별', '비밀', '바람', 'Apollo', '섬', '우리']
EP:
제목: Boy Loves Hayley, 발매일: 2020년 11월 18일, 트랙리스트: ['Boy', 'Love', 'Hayley']
제목: Woo Scribbling Night, 발매일: 2021년 8월 7일, 트랙리스트: ['Woo', '낙서', '까만 밤']
제목: Sweet Violet Flame, 발매일: 2022년 5월 21일, 트랙리스트: ['Sweet (feat. 구슬한 of 보수동쿨러)', 'Violet', 'Flame']
제목: LOVE SAND, 발매일: 2022년 8월 9일, 트랙리스트: ['월드투어', '맛있는 거', '러브앤피스', '페스티벌']
싱글:
제목: 항해박명, 발매일: 2021년 12월 5일, 트랙리스트: ['항해박명']
피지컬 앨범:
제목: LOVE, 발매일: 2022년 11월 5일, 트랙리스트: ['Sweet (feat. 구슬한 of 보수동쿨러)', 'Boy', 'Woo', 'Violet', 'Love', '낙서', '항해박명', '까만 밤', 'Flame', 'Hayley', 'Woocoustic (Bonus Track)']
"
해서웨이,인기곡,파도1392010Flame항해박명
해서웨이,아티스트소개,"해서웨이는 부산을 기반으로 활동하는 인디 팝 밴드로, 강키위(기타, 리드보컬), 이특민(베이스, 보컬), 최세요(드럼)로 구성된 3인조 밴드입니다. 밴드명은 미국의 소울/R&B 뮤지션 도니 해서웨이의 이름에서 따왔습니다. 혼성보컬로 다양한 음악적 색깔을 보여주며 인디 록과 인디 팝 장르를 아우르고 있습니다."
해서웨이,여담,"강키위는 밴드를 하기에는 돈이 부족하여 학교 밴드부를 가르치는 선생님을 부업으로 하고 있으며, 그곳에서 학생이던 이특민을 만나 밴드로 합류하게 되었습니다.멤버별로 라방(라이브 방송)의 성격이 매우 다릅니다. 세요는 기타와 노래 연습, 키위는 재롱잔치, 특민은 팬들에게 선물 받은 것들을 함께 열어보는 라방을 합니다.멤버들은 부산 기반임에도 불구하고 먹을 것에 큰 관심이 없어 팬들의 걱정을 사고 있습니다."
행간소음,아티스트명,행간소음
행간소음,멤버,"김하민:
'포지션': '기타, 보컬, 키보드'
이규림:
'포지션': '기타'
박준영:
'포지션': '드럼', '학력': '백제예술대학교 실용음악과 졸업'
박하늬:
'포지션': '베이스', '학력': '한양여자대학교 졸업'
"
행간소음,소속사,해당 정보 없음
행간소음,유형,밴드
행간소음,장르,인디 록
행간소음,국적,한국
행간소음,결성,2023년 9월 25일
행간소음,데뷔일,2023년 9월 25일
행간소음,앨범,"타입: 싱글, 이름: 나에게 맺힌 수만 가지의 당신에게, 발매일: 2023년 9월 25일, 트랙리스트: '곡명': '나에게 맺힌 수만 가지의 당신에게', '작곡': '행간소음'

"
행간소음,인기곡,나에게 맺힌 수만 가지의 당신에게
행간소음,아티스트소개,행간소음은 홍대와 이태원 등지에서 본격적인 공연 활동을 해 온 인디 록 밴드입니다. '우리는 당신의 행간에서 일어나는 소음이 되고자 한다'라는 캐치프라이즈로 활동하고 있습니다.
행간소음,여담,멤버들은 각기 다른 예술 대학 출신으로 음악적 기량이 뛰어납니다.
향,아티스트명,향 / HYANG
향,멤버,"주황규:
'포지션': '보컬, 기타', '생년월일': '2000-11-10', 'MBTI': 'ENFJ', '특징': '작사/작곡 담당, 인스타그램 관리 담당, 할리갈리 부천 대표', '별명': '좡규, 퐝규'
이종현:
'포지션': '베이스', '생년월일': '1999-11-22', 'MBTI': 'ISFJ', '특징': ""팀 내 비주얼, 오드아이 고양이 '힝꾸'를 키움, 공연에서 퍼포먼스 중시"", '학교': '서울예대 19학번'
이상현:
'포지션': '드럼', '생년월일': '1998-11-13', 'MBTI': 'ISTJ', '특징': '무면허, 빡빡한 레슨 일정과 공연으로 팀 내 자본가, 향의 아버지라 불림'
윤준섭:
'포지션': '(前) 멤버'
"
향,소속사,
향,유형,3인조 음악 그룹
향,장르,"브릿팝, 락"
향,국적,한국
향,결성,2023년
향,데뷔일,2023년 7월 21일
향,앨범,"2023.07.21:
'싱글': 'SUMMER', '트랙': 'SUMMER': '작사/작곡': '주황규'



2023.10.20:
'싱글': 'Beside you', '트랙': 'Beside you': '작사/작곡': '주황규'



2023.12.20:
'싱글': '정체', '트랙': '정체': '작사/작곡': '주황규'



2024.03.20:
'싱글': 'waiting', '트랙': 'waiting': '작사/작곡': '주황규'



"
향,미발매 곡,아이MondayMND(Maybe we're Not Destiny)Nothing on my mindStay with me무제
향,아티스트소개,"밴드 향(HYANG)은 '음악 속의 향을 찾는 밴드'라는 의미로, 브릿팝과 락을 기반으로 다양한 감정을 표현하는 음악을 추구하는 밴드입니다. 주황규와 윤준섭이 프로젝트로 제작한 데모를 통해 이종현과 이상현이 합류하여 결성되었습니다."
향,여담,밴드명 '향'은 '향기'의 향(香)에서 유래되었습니다.공연 시 의상을 최대한 맞춰 입습니다.주황규는 공연 이미지 디자인 및 게시물 관리를 맡고 있습니다.이상현은 면허가 없어서 주황규의 차를 타고 다닙니다.이종현은 공연에서 퍼포먼스와 옷 등 보여지는 요소를 중시합니다.
향,디스코그래피,"싱글:
SUMMER (2023.07.21), Beside you (2023.10.20), 정체 (2023.12.20), waiting (2024.03.20)
"
향우회,아티스트명,향우회
